CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
2170201630,2.1702E+12,12,811
2170201630,2.1702E+12,13,684
2170201630,2.1702E+12,14,648
2170201630,2.1702E+12,15,820
2170301645,2.1703E+12,1,737
2170301645,2.1703E+12,2,808
2170301645,2.1703E+12,3,846
2170301645,2.1703E+12,4,274
2170301645,2.1703E+12,5,868
2170301645,2.1703E+12,6,326
2170301645,2.1703E+12,7,909
2170301645,2.1703E+12,8,286
2170301645,2.1703E+12,9,230
2170301645,2.1703E+12,10,350
2170301645,2.1703E+12,11,861
2170301645,2.1703E+12,12,992
2170301645,2.1703E+12,13,787
2170301645,2.1703E+12,14,508
2170301659,2.1703E+12,1,666
2170301659,2.1703E+12,2,919
2170301659,2.1703E+12,3,117
2170301659,2.1703E+12,4,253
2170301659,2.1703E+12,5,815
2170301659,2.1703E+12,6,846
2170301659,2.1703E+12,7,763
2170301659,2.1703E+12,8,462
2170301659,2.1703E+12,9,29
2170301659,2.1703E+12,10,245
2170301659,2.1703E+12,11,427
2170301659,2.1703E+12,12,447
2170301659,2.1703E+12,13,231
2170301659,2.1703E+12,14,392
2170301659,2.1703E+12,15,566
2170301659,2.1703E+12,16,626
2170301659,2.1703E+12,17,179
2170301659,2.1703E+12,18,893
2170301659,2.1703E+12,19,599
2170301659,2.1703E+12,20,152
2180101679,2.1801E+12,1,493
2180101679,2.1801E+12,2,982
2180101679,2.1801E+12,3,279
2180101682,2.1801E+12,1,620
2180101682,2.1801E+12,2,325
2180101682,2.1801E+12,3,434
2180201685,2.1802E+12,1,953
2180201685,2.1802E+12,2,355
2180301687,2.1803E+12,1,24
2180301687,2.1803E+12,2,489
2180301687,2.1803E+12,3,835
2180301687,2.1803E+12,4,453
2180301687,2.1803E+12,5,93
2180301687,2.1803E+12,6,237
2180301687,2.1803E+12,7,599
2180301687,2.1803E+12,8,261
2180301687,2.1803E+12,9,254
2180301687,2.1803E+12,10,505
2180301687,2.1803E+12,11,136
2180301687,2.1803E+12,12,3
2180301687,2.1803E+12,13,244
2180301687,2.1803E+12,14,267
2180301687,2.1803E+12,15,785
2180301687,2.1803E+12,16,763
2180301687,2.1803E+12,17,942
2180301687,2.1803E+12,18,913
2190201705,2.1902E+12,1,619
2190201705,2.1902E+12,2,513
2190201705,2.1902E+12,3,261
2190201705,2.1902E+12,4,240
2190201705,2.1902E+12,5,615
2190201705,2.1902E+12,6,904
2190201705,2.1902E+12,7,139
2190201705,2.1902E+12,8,21
2190201705,2.1902E+12,9,643
2190201705,2.1902E+12,10,447
2190201705,2.1902E+12,11,52
2190201705,2.1902E+12,12,741
2200201717,2.2002E+12,1,12
2200201717,2.2002E+12,2,341
2200201717,2.2002E+12,3,591
2200201717,2.2002E+12,4,907
2200201717,2.2002E+12,5,340
2200201717,2.2002E+12,6,912
2200201717,2.2002E+12,7,715
2200201717,2.2002E+12,8,966
2200201717,2.2002E+12,9,766
2200201717,2.2002E+12,10,497
2200201717,2.2002E+12,11,456
2200201728,2.2002E+12,1,951
2200201728,2.2002E+12,2,328
2200201728,2.2002E+12,3,737
2200201731,2.2002E+12,1,368
2200201731,2.2002E+12,2,832
2200201731,2.2002E+12,3,14
2200201731,2.2002E+12,4,345
2200201731,2.2002E+12,5,567
2200201731,2.2002E+12,6,761
2200201731,2.2002E+12,7,60
2200201731,2.2002E+12,8,313
2200201731,2.2002E+12,9,151
2200201731,2.2002E+12,10,139
2200201731,2.2002E+12,11,334
2200201731,2.2002E+12,12,533
2200201731,2.2002E+12,13,460
2200201731,2.2002E+12,14,904
2200201731,2.2002E+12,15,416
2200201731,2.2002E+12,16,1
2200201731,2.2002E+12,17,645
2200201731,2.2002E+12,18,356
2200201731,2.2002E+12,19,415
3020101750,3.0201E+12,1,69
3020101750,3.0201E+12,2,519
3020101750,3.0201E+12,3,924
3020101750,3.0201E+12,4,832
3020101750,3.0201E+12,5,610
3020101750,3.0201E+12,6,95
3020101750,3.0201E+12,7,145
3020101750,3.0201E+12,8,257
3020101750,3.0201E+12,9,534
3020101750,3.0201E+12,10,815
3020101750,3.0201E+12,11,790
3020201761,3.0202E+12,1,296
3020201761,3.0202E+12,2,819
3020201761,3.0202E+12,3,921
3020201761,3.0202E+12,4,551
3020201761,3.0202E+12,5,696
3020201761,3.0202E+12,6,851
3020201761,3.0202E+12,7,775
3020201761,3.0202E+12,8,507
3020201761,3.0202E+12,9,237
3020201761,3.0202E+12,10,394
3020201761,3.0202E+12,11,978
3020201761,3.0202E+12,12,451
3020201761,3.0202E+12,13,213
3020201761,3.0202E+12,14,658
3020201761,3.0202E+12,15,849
3020201776,3.0202E+12,1,261
3020201776,3.0202E+12,2,297
3020201776,3.0202E+12,3,471
3020201776,3.0202E+12,4,349
3020201776,3.0202E+12,5,464
3020201776,3.0202E+12,6,366
3020201776,3.0202E+12,7,437
3020201776,3.0202E+12,8,521
3020201776,3.0202E+12,9,877
3020201776,3.0202E+12,10,831
3020201776,3.0202E+12,11,212
3020201776,3.0202E+12,12,44
3020201776,3.0202E+12,13,85
3020201776,3.0202E+12,14,286
3020201776,3.0202E+12,15,422
3020201776,3.0202E+12,16,441
3020201776,3.0202E+12,17,114
3020201793,3.0202E+12,1,472
3020201793,3.0202E+12,2,613
3020201793,3.0202E+12,3,228
3020201793,3.0202E+12,4,382
3020201793,3.0202E+12,5,561
3020201793,3.0202E+12,6,532
3020201793,3.0202E+12,7,515
3020201793,3.0202E+12,8,201
3020201793,3.0202E+12,9,255
3020201793,3.0202E+12,10,693
3020201793,3.0202E+12,11,241
3020201793,3.0202E+12,12,964
3020201793,3.0202E+12,13,293
3020201793,3.0202E+12,14,810
3020201793,3.0202E+12,15,652
3020201793,3.0202E+12,16,769
3020201793,3.0202E+12,17,426
3020201793,3.0202E+12,18,451
3020201793,3.0202E+12,19,596
3020301812,3.0203E+12,1,834
3020301812,3.0203E+12,2,905
3020301812,3.0203E+12,3,735
3020301812,3.0203E+12,4,686
3020301812,3.0203E+12,5,601
3020301812,3.0203E+12,6,749
3020301812,3.0203E+12,7,511
3020301812,3.0203E+12,8,597
3030201820,3.0302E+12,1,744
3030201820,3.0302E+12,2,274
3030201820,3.0302E+12,3,176
3030201820,3.0302E+12,4,391
3030201820,3.0302E+12,5,33
3030201820,3.0302E+12,6,772
3030201826,3.0302E+12,1,991
3030201826,3.0302E+12,2,722
3030201826,3.0302E+12,3,40
3030201826,3.0302E+12,4,861
3030201826,3.0302E+12,5,853
3030201826,3.0302E+12,6,955
3030201826,3.0302E+12,7,906
3030201826,3.0302E+12,8,253
3030201826,3.0302E+12,9,490
3030201826,3.0302E+12,10,89
3030201836,3.0302E+12,1,979
3030201836,3.0302E+12,2,931
3030201836,3.0302E+12,3,930
3030201836,3.0302E+12,4,876
3030201836,3.0302E+12,5,92
3030201836,3.0302E+12,6,27
3030201836,3.0302E+12,7,742
3030201836,3.0302E+12,8,102
3030201836,3.0302E+12,9,718
3030201836,3.0302E+12,10,168
3030201836,3.0302E+12,11,207
3030201836,3.0302E+12,12,279
3030201836,3.0302E+12,13,70
3030201836,3.0302E+12,14,735
3030201836,3.0302E+12,15,432
3030301851,3.0303E+12,1,575
3030301851,3.0303E+12,2,80
3030301851,3.0303E+12,3,511
3030301851,3.0303E+12,4,441
3030301851,3.0303E+12,5,305
3030301851,3.0303E+12,6,673
3030301851,3.0303E+12,7,337
3030301851,3.0303E+12,8,103
3030301851,3.0303E+12,9,176
3030301851,3.0303E+12,10,859
3030301851,3.0303E+12,11,566
3030301851,3.0303E+12,12,735
3030301851,3.0303E+12,13,874
3030301851,3.0303E+12,14,152
3030301851,3.0303E+12,15,310
3030301851,3.0303E+12,16,85
3030301851,3.0303E+12,17,428
3030301851,3.0303E+12,18,740
3030301851,3.0303E+12,19,872
3040101870,3.0401E+12,1,271
3040101870,3.0401E+12,2,158
3040101870,3.0401E+12,3,20
3040101870,3.0401E+12,4,627
3040101870,3.0401E+12,5,257
3040101870,3.0401E+12,6,548
3040101870,3.0401E+12,7,819
3040101870,3.0401E+12,8,308
3040101870,3.0401E+12,9,536
3040101870,3.0401E+12,10,213
3040101880,3.0401E+12,1,947
3040101880,3.0401E+12,2,11
3040101880,3.0401E+12,3,786
3040101880,3.0401E+12,4,574
3040101880,3.0401E+12,5,503
3040101880,3.0401E+12,6,426
3040101880,3.0401E+12,7,499
3040101880,3.0401E+12,8,655
3040201888,3.0402E+12,1,121
3040201888,3.0402E+12,2,699
3040301890,3.0403E+12,1,308
3040301890,3.0403E+12,2,630
3040301890,3.0403E+12,3,680
3040301890,3.0403E+12,4,815
3040301890,3.0403E+12,5,706
3050101895,3.0501E+12,1,819
3050101895,3.0501E+12,2,72
3050101897,3.0501E+12,1,821
3050101897,3.0501E+12,2,319
3050101897,3.0501E+12,3,198
3050101897,3.0501E+12,4,836
3050101897,3.0501E+12,5,78
3050101897,3.0501E+12,6,624
3050101897,3.0501E+12,7,952
3050101897,3.0501E+12,8,754
3050101897,3.0501E+12,9,878
3050101897,3.0501E+12,10,408
3050101897,3.0501E+12,11,866
3050101908,3.0501E+12,1,542
3050101908,3.0501E+12,2,826
3050101908,3.0501E+12,3,216
3050101908,3.0501E+12,4,342
3050101908,3.0501E+12,5,277
3050101908,3.0501E+12,6,255
3050101908,3.0501E+12,7,402
3050101908,3.0501E+12,8,573
3050101908,3.0501E+12,9,879
3050101908,3.0501E+12,10,291
3050101908,3.0501E+12,11,329
3050101908,3.0501E+12,12,319
3060201920,3.0602E+12,1,108
3060201920,3.0602E+12,2,170
3060201920,3.0602E+12,3,584
3060201920,3.0602E+12,4,4
3060201920,3.0602E+12,5,991
3060201920,3.0602E+12,6,86
3060201920,3.0602E+12,7,597
3060201920,3.0602E+12,8,119
3060201920,3.0602E+12,9,111
3060201920,3.0602E+12,10,473
3060201920,3.0602E+12,11,979
3060201920,3.0602E+12,12,220
3060201920,3.0602E+12,13,942
3070201933,3.0702E+12,1,453
3070201933,3.0702E+12,2,794
3070201933,3.0702E+12,3,724
3070201936,3.0702E+12,1,4
3070201936,3.0702E+12,2,952
3070201936,3.0702E+12,3,267
3070201936,3.0702E+12,4,373
3070201936,3.0702E+12,5,575
3070201941,3.0702E+12,1,204
3070201941,3.0702E+12,2,157
3070201941,3.0702E+12,3,989
3070201941,3.0702E+12,4,101
3070201941,3.0702E+12,5,688
3070201941,3.0702E+12,6,688
3070201941,3.0702E+12,7,257
3070201941,3.0702E+12,8,857
3070201941,3.0702E+12,9,832
3070201941,3.0702E+12,10,34
3070201941,3.0702E+12,11,856
3070201941,3.0702E+12,12,936
3070201941,3.0702E+12,13,499
3070201941,3.0702E+12,14,418
3070201941,3.0702E+12,15,210
3070201956,3.0702E+12,1,82
3070201956,3.0702E+12,2,702
3070201956,3.0702E+12,3,189
3070201956,3.0702E+12,4,572
3070201956,3.0702E+12,5,413
3070201956,3.0702E+12,6,26
3070201956,3.0702E+12,7,700
3070201956,3.0702E+12,8,254
3070201956,3.0702E+12,9,393
3070201956,3.0702E+12,10,733
3070201956,3.0702E+12,11,675
3070201956,3.0702E+12,12,553
3070201956,3.0702E+12,13,392
3070201956,3.0702E+12,14,864
3070201956,3.0702E+12,15,774
3070201956,3.0702E+12,16,641
3070201956,3.0702E+12,17,671
3070201956,3.0702E+12,18,444
3070201956,3.0702E+12,19,463
3080101975,3.0801E+12,1,93
3080101975,3.0801E+12,2,337
3080101975,3.0801E+12,3,58
3080101975,3.0801E+12,4,829
3080101975,3.0801E+12,5,193
3080101975,3.0801E+12,6,25
3080101975,3.0801E+12,7,356
3080101975,3.0801E+12,8,355
3080101975,3.0801E+12,9,378
3080101984,3.0801E+12,1,759
3080101984,3.0801E+12,2,172
3080101984,3.0801E+12,3,728
3080101984,3.0801E+12,4,237
3080101984,3.0801E+12,5,843
3080101984,3.0801E+12,6,364
3080101984,3.0801E+12,7,18
3080101991,3.0801E+12,1,31
3080101991,3.0801E+12,2,248
3080101991,3.0801E+12,3,610
3080101991,3.0801E+12,4,599
3080101991,3.0801E+12,5,293
3080101991,3.0801E+12,6,220
3080101991,3.0801E+12,7,544
3080101991,3.0801E+12,8,587
3080101991,3.0801E+12,9,341
3080101991,3.0801E+12,10,958
3080101991,3.0801E+12,11,308
3080101991,3.0801E+12,12,306
3080202003,3.0802E+12,1,360
3080202003,3.0802E+12,2,667
3080202003,3.0802E+12,3,744
3080202003,3.0802E+12,4,305
3080202003,3.0802E+12,5,676
3080202003,3.0802E+12,6,419
3080202003,3.0802E+12,7,749
3080302010,3.0803E+12,1,384
3080302010,3.0803E+12,2,293
3080302010,3.0803E+12,3,373
3080302010,3.0803E+12,4,598
3080302010,3.0803E+12,5,973
3080302010,3.0803E+12,6,604
3080302010,3.0803E+12,7,159
3080302010,3.0803E+12,8,583
3080302010,3.0803E+12,9,896
3080302010,3.0803E+12,10,405
3080302010,3.0803E+12,11,633
3080302010,3.0803E+12,12,73
3080302010,3.0803E+12,13,623
3080302010,3.0803E+12,14,919
3080302010,3.0803E+12,15,472
3080302010,3.0803E+12,16,260
3080302010,3.0803E+12,17,141
3080302010,3.0803E+12,18,337
3080302010,3.0803E+12,19,843
3080302010,3.0803E+12,20,40
3090102030,3.0901E+12,1,603
3090102030,3.0901E+12,2,758
3090102030,3.0901E+12,3,867
3090102030,3.0901E+12,4,64
3090102030,3.0901E+12,5,580
3090102030,3.0901E+12,6,752
3090102030,3.0901E+12,7,596
3090102030,3.0901E+12,8,709
3090102030,3.0901E+12,9,868
3090102030,3.0901E+12,10,206
3090102030,3.0901E+12,11,105
3090102030,3.0901E+12,12,212
3090102030,3.0901E+12,13,402
3090102030,3.0901E+12,14,597
3090102030,3.0901E+12,15,926
3090102030,3.0901E+12,16,305
3090102030,3.0901E+12,17,375
3090102030,3.0901E+12,18,77
3090102030,3.0901E+12,19,284
3090102049,3.0901E+12,1,854
3090102049,3.0901E+12,2,967
3090202051,3.0902E+12,1,693
3090202051,3.0902E+12,2,778
3090202051,3.0902E+12,3,16
3090202051,3.0902E+12,4,772
3090202051,3.0902E+12,5,365
3090202051,3.0902E+12,6,275
3090202051,3.0902E+12,7,668
3090202051,3.0902E+12,8,514
3090202051,3.0902E+12,9,935
3090202051,3.0902E+12,10,539
3090202051,3.0902E+12,11,429
3090202051,3.0902E+12,12,353
3090202051,3.0902E+12,13,856
3090202051,3.0902E+12,14,946
3090202051,3.0902E+12,15,143
3090202051,3.0902E+12,16,576
3090202051,3.0902E+12,17,677
3090302068,3.0903E+12,1,628
3090302068,3.0903E+12,2,966
3090302068,3.0903E+12,3,440
3090302068,3.0903E+12,4,132
3090302072,3.0903E+12,1,791
3090302072,3.0903E+12,2,130
3090302072,3.0903E+12,3,669
3100102075,3.1001E+12,1,753
3100102076,3.1001E+12,1,864
3100102076,3.1001E+12,2,812
3100102076,3.1001E+12,3,997
3100102076,3.1001E+12,4,519
3100102076,3.1001E+12,5,239
3100102076,3.1001E+12,6,284
3100102076,3.1001E+12,7,196
3100102076,3.1001E+12,8,571
3100102076,3.1001E+12,9,180
3100102076,3.1001E+12,10,885
3100102076,3.1001E+12,11,360
3100102076,3.1001E+12,12,871
3100102076,3.1001E+12,13,602
3100102076,3.1001E+12,14,468
3100102076,3.1001E+12,15,609
3100102076,3.1001E+12,16,755
3100102076,3.1001E+12,17,514
3100102076,3.1001E+12,18,79
3100102076,3.1001E+12,19,682
3100102076,3.1001E+12,20,306
3100202096,3.1002E+12,1,815
3100202096,3.1002E+12,2,410
3100202096,3.1002E+12,3,435
3100202096,3.1002E+12,4,497
3100202096,3.1002E+12,5,585
3100202096,3.1002E+12,6,988
3100202096,3.1002E+12,7,735
3100202096,3.1002E+12,8,906
3100202104,3.1002E+12,1,58
3100202104,3.1002E+12,2,161
3100202104,3.1002E+12,3,986
3100202104,3.1002E+12,4,318
3100202104,3.1002E+12,5,450
3100202104,3.1002E+12,6,759
3100202104,3.1002E+12,7,996
3100202104,3.1002E+12,8,98
3100202104,3.1002E+12,9,333
3100202104,3.1002E+12,10,551
3100202104,3.1002E+12,11,988
3100202104,3.1002E+12,12,291
3100202116,3.1002E+12,1,570
3100202116,3.1002E+12,2,686
3100202116,3.1002E+12,3,485
3100202116,3.1002E+12,4,846
3100202116,3.1002E+12,5,67
3100202116,3.1002E+12,6,677
3100202116,3.1002E+12,7,286
3100202116,3.1002E+12,8,817
3100202116,3.1002E+12,9,527
3100202116,3.1002E+12,10,460
3100202116,3.1002E+12,11,202
3100202116,3.1002E+12,12,70
3100202116,3.1002E+12,13,453
3100302129,3.1003E+12,1,304
3100302129,3.1003E+12,2,677
3100302129,3.1003E+12,3,557
3100302129,3.1003E+12,4,258
3100302129,3.1003E+12,5,80
3100302129,3.1003E+12,6,645
3100302129,3.1003E+12,7,710
3100302129,3.1003E+12,8,539
3100302129,3.1003E+12,9,832
3100302129,3.1003E+12,10,778
3100302139,3.1003E+12,1,129
3100302139,3.1003E+12,2,286
3100302139,3.1003E+12,3,447
3100302139,3.1003E+12,4,258
3100302139,3.1003E+12,5,235
3100302139,3.1003E+12,6,444
3100302139,3.1003E+12,7,362
3100302139,3.1003E+12,8,417
3100302139,3.1003E+12,9,472
3100302139,3.1003E+12,10,906
3100302139,3.1003E+12,11,611
3100302139,3.1003E+12,12,49
3100302139,3.1003E+12,13,971
3100302139,3.1003E+12,14,941
3100302139,3.1003E+12,15,982
3100302139,3.1003E+12,16,187
3100302139,3.1003E+12,17,318
3100302139,3.1003E+12,18,293
3100302139,3.1003E+12,19,814
3100302139,3.1003E+12,20,387
3110102159,3.1101E+12,1,991
3110102159,3.1101E+12,2,369
3110102159,3.1101E+12,3,730
3110102159,3.1101E+12,4,660
3110102159,3.1101E+12,5,259
3110102159,3.1101E+12,6,139
3110102159,3.1101E+12,7,454
3110102159,3.1101E+12,8,676
3110102159,3.1101E+12,9,623
3110102159,3.1101E+12,10,821
3110102159,3.1101E+12,11,869
3120202170,3.1202E+12,1,255
3120202170,3.1202E+12,2,891
3120202170,3.1202E+12,3,58
3120202170,3.1202E+12,4,500
3120202170,3.1202E+12,5,759
3120202170,3.1202E+12,6,14
3120202170,3.1202E+12,7,386
3120202170,3.1202E+12,8,260
3120202170,3.1202E+12,9,355
3120202170,3.1202E+12,10,166
3120202170,3.1202E+12,11,143
3120202170,3.1202E+12,12,430
3120202170,3.1202E+12,13,496
3120202170,3.1202E+12,14,431
3120202170,3.1202E+12,15,973
3120202170,3.1202E+12,16,571
3120202170,3.1202E+12,17,24
3120202170,3.1202E+12,18,37
3120202170,3.1202E+12,19,694
3120202170,3.1202E+12,20,881
3120202190,3.1202E+12,1,742
3120202190,3.1202E+12,2,795
3120202190,3.1202E+12,3,378
3120202190,3.1202E+12,4,472
3120202190,3.1202E+12,5,619
3120202190,3.1202E+12,6,933
3120202190,3.1202E+12,7,107
3120202190,3.1202E+12,8,13
3120202190,3.1202E+12,9,46
3120202199,3.1202E+12,1,266
3120202199,3.1202E+12,2,313
3120202199,3.1202E+12,3,783
3120202199,3.1202E+12,4,194
3120202199,3.1202E+12,5,149
3120202199,3.1202E+12,6,746
3120202199,3.1202E+12,7,339
3120202199,3.1202E+12,8,943
3120202199,3.1202E+12,9,416
3120202199,3.1202E+12,10,474
3120302209,3.1203E+12,1,384
3120302209,3.1203E+12,2,877
3120302209,3.1203E+12,3,189
3120302209,3.1203E+12,4,708
3120302209,3.1203E+12,5,686
3120302214,3.1203E+12,1,522
3120302214,3.1203E+12,2,907
3120302214,3.1203E+12,3,320
3120302214,3.1203E+12,4,313
3120302214,3.1203E+12,5,304
3120302214,3.1203E+12,6,358
3120302214,3.1203E+12,7,172
3120302214,3.1203E+12,8,145
3120302214,3.1203E+12,9,119
3120402223,3.1204E+12,1,522
3120402223,3.1204E+12,2,603
3120402223,3.1204E+12,3,554
3120402223,3.1204E+12,4,656
3120402223,3.1204E+12,5,574
3120402223,3.1204E+12,6,732
3120402223,3.1204E+12,7,929
3120402223,3.1204E+12,8,374
3120402223,3.1204E+12,9,197
3120402223,3.1204E+12,10,592
3120402223,3.1204E+12,11,64
3120402223,3.1204E+12,12,710
3120402223,3.1204E+12,13,725
3120402223,3.1204E+12,14,820
3120402223,3.1204E+12,15,353
3120402223,3.1204E+12,16,11
3120402223,3.1204E+12,17,304
3120402223,3.1204E+12,18,20
3120502241,3.1205E+12,1,820
3120502241,3.1205E+12,2,928
3120502241,3.1205E+12,3,788
3120502241,3.1205E+12,4,714
3120502241,3.1205E+12,5,350
3120602246,3.1206E+12,1,417
3120602246,3.1206E+12,2,485
3120602246,3.1206E+12,3,858
3120602246,3.1206E+12,4,985
3120602246,3.1206E+12,5,39
3120602246,3.1206E+12,6,948
3120602246,3.1206E+12,7,207
3120602246,3.1206E+12,8,720
3120602246,3.1206E+12,9,730
3120602246,3.1206E+12,10,25
3120602246,3.1206E+12,11,372
3120602246,3.1206E+12,12,794
3120602246,3.1206E+12,13,416
3120602246,3.1206E+12,14,497
3120602246,3.1206E+12,15,259
3120602246,3.1206E+12,16,745
3120602246,3.1206E+12,17,36
3130102263,3.1301E+12,1,104
3130102263,3.1301E+12,2,32
3130102263,3.1301E+12,3,989
3130102263,3.1301E+12,4,472
3130102263,3.1301E+12,5,258
3130102263,3.1301E+12,6,906
3130102263,3.1301E+12,7,793
3130102263,3.1301E+12,8,332
3130102263,3.1301E+12,9,502
3130102263,3.1301E+12,10,880
3130102263,3.1301E+12,11,370
3130102263,3.1301E+12,12,282
3130102263,3.1301E+12,13,192
3130302276,3.1303E+12,1,619
3140102277,3.1401E+12,1,226
3140102277,3.1401E+12,2,907
3140102277,3.1401E+12,3,642
3140102277,3.1401E+12,4,318
3140102277,3.1401E+12,5,878
3140102277,3.1401E+12,6,937
3140102277,3.1401E+12,7,217
3140102277,3.1401E+12,8,492
3140102277,3.1401E+12,9,250
3140102277,3.1401E+12,10,338
3140102277,3.1401E+12,11,976
3140102277,3.1401E+12,12,101
3140102277,3.1401E+12,13,607
3140102277,3.1401E+12,14,441
3140102277,3.1401E+12,15,824
3140102277,3.1401E+12,16,898
3140102277,3.1401E+12,17,563
3140102277,3.1401E+12,18,79
3140102277,3.1401E+12,19,578
3140102277,3.1401E+12,20,140
3140202297,3.1402E+12,1,715
3140202297,3.1402E+12,2,407
3140202297,3.1402E+12,3,854
3140202297,3.1402E+12,4,750
3140202297,3.1402E+12,5,758
3140202297,3.1402E+12,6,976
3140202297,3.1402E+12,7,926
3140202297,3.1402E+12,8,708
3140202297,3.1402E+12,9,400
3140202297,3.1402E+12,10,185
3140202297,3.1402E+12,11,598
3140202297,3.1402E+12,12,959
3140202297,3.1402E+12,13,31
3140202297,3.1402E+12,14,365
3140202297,3.1402E+12,15,503
3140202297,3.1402E+12,16,790
3140202313,3.1402E+12,1,390
3140202313,3.1402E+12,2,391
3140202313,3.1402E+12,3,470
3140202313,3.1402E+12,4,38
3140202313,3.1402E+12,5,186
3140202313,3.1402E+12,6,504
3140202313,3.1402E+12,7,98
3140202320,3.1402E+12,1,530
3140202320,3.1402E+12,2,965
3140202320,3.1402E+12,3,692
3140202320,3.1402E+12,4,918
3140202320,3.1402E+12,5,694
3140202320,3.1402E+12,6,741
3140202320,3.1402E+12,7,496
3140202320,3.1402E+12,8,145
3140202320,3.1402E+12,9,304
3140202320,3.1402E+12,10,996
3140202320,3.1402E+12,11,734
3140202320,3.1402E+12,12,942
3140202320,3.1402E+12,13,350
3140202333,3.1402E+12,1,151
3140202333,3.1402E+12,2,83
3140202333,3.1402E+12,3,715
3140202333,3.1402E+12,4,290
3140202333,3.1402E+12,5,331
3140202333,3.1402E+12,6,705
3140202333,3.1402E+12,7,253
3140202333,3.1402E+12,8,94
3140202333,3.1402E+12,9,100
3140202333,3.1402E+12,10,233
3140202333,3.1402E+12,11,43
3140202333,3.1402E+12,12,350
3140202333,3.1402E+12,13,831
3140202333,3.1402E+12,14,506
3140202333,3.1402E+12,15,416
3140202333,3.1402E+12,16,713
3140202333,3.1402E+12,17,847
3140202333,3.1402E+12,18,359
3140302351,3.1403E+12,1,640
3140302351,3.1403E+12,2,672
3140302351,3.1403E+12,3,856
3140302351,3.1403E+12,4,426
3140302351,3.1403E+12,5,846
3140302351,3.1403E+12,6,102
3140302351,3.1403E+12,7,67
3140302351,3.1403E+12,8,39
3140302351,3.1403E+12,9,700
3140302351,3.1403E+12,10,350
3140302351,3.1403E+12,11,852
3140302351,3.1403E+12,12,519
3140402363,3.1404E+12,1,928
3140402363,3.1404E+12,2,460
3140402363,3.1404E+12,3,152
3140402363,3.1404E+12,4,897
3140402363,3.1404E+12,5,471
3140402363,3.1404E+12,6,754
3140402363,3.1404E+12,7,379
3140402363,3.1404E+12,8,46
3140402363,3.1404E+12,9,248
3140402363,3.1404E+12,10,404
3140402363,3.1404E+12,11,173
3140402363,3.1404E+12,12,679
3140402363,3.1404E+12,13,436
3140402363,3.1404E+12,14,878
3140402363,3.1404E+12,15,994
3140402363,3.1404E+12,16,135
3140402363,3.1404E+12,17,51
3140502380,3.1405E+12,1,555
3140502380,3.1405E+12,2,872
3140502380,3.1405E+12,3,971
3140502380,3.1405E+12,4,310
3140502380,3.1405E+12,5,128
3140502380,3.1405E+12,6,244
3140502380,3.1405E+12,7,312
3140502380,3.1405E+12,8,463
3140502380,3.1405E+12,9,234
3140502380,3.1405E+12,10,17
3140502380,3.1405E+12,11,339
3140502380,3.1405E+12,12,606
3140502380,3.1405E+12,13,98
3140502380,3.1405E+12,14,559
3140502380,3.1405E+12,15,20
3140502380,3.1405E+12,16,404
3140502396,3.1405E+12,1,776
3140502396,3.1405E+12,2,706
3140502396,3.1405E+12,3,938
3140502396,3.1405E+12,4,21
3140502396,3.1405E+12,5,855
3140502396,3.1405E+12,6,664
3140502396,3.1405E+12,7,346
3140502396,3.1405E+12,8,86
3150102404,3.1501E+12,1,698
3160102405,3.1601E+12,1,339
3160102405,3.1601E+12,2,720
3160102405,3.1601E+12,3,372
3160102405,3.1601E+12,4,383
3160102405,3.1601E+12,5,248
3160102405,3.1601E+12,6,310
3160102405,3.1601E+12,7,455
3160102405,3.1601E+12,8,22
3160102405,3.1601E+12,9,404
3160102405,3.1601E+12,10,485
3160102405,3.1601E+12,11,890
3160102405,3.1601E+12,12,553
3160102417,3.1601E+12,1,634
3160102417,3.1601E+12,2,529
3160102417,3.1601E+12,3,501
3160102417,3.1601E+12,4,767
3160102417,3.1601E+12,5,382
3160102417,3.1601E+12,6,487
3160102417,3.1601E+12,7,577
3160102417,3.1601E+12,8,427
3160102417,3.1601E+12,9,820
3160102417,3.1601E+12,10,93
3160102417,3.1601E+12,11,13
3160102417,3.1601E+12,12,59
3160102417,3.1601E+12,13,299
3160102417,3.1601E+12,14,827
3160102417,3.1601E+12,15,738
3160102417,3.1601E+12,16,77
3160202433,3.1602E+12,1,736
3160202433,3.1602E+12,2,913
3160202433,3.1602E+12,3,447
3160202433,3.1602E+12,4,760
3160202433,3.1602E+12,5,313
3160202433,3.1602E+12,6,408
3160202433,3.1602E+12,7,548
3160202433,3.1602E+12,8,667
3160202433,3.1602E+12,9,627
3160202433,3.1602E+12,10,921
3160202443,3.1602E+12,1,284
3160202443,3.1602E+12,2,794
3160202443,3.1602E+12,3,216
3160202443,3.1602E+12,4,18
3160202443,3.1602E+12,5,86
3160202443,3.1602E+12,6,949
3160202443,3.1602E+12,7,31
3160202443,3.1602E+12,8,717
3160202443,3.1602E+12,9,323
3160202443,3.1602E+12,10,285
3160202443,3.1602E+12,11,850
4010102454,4.0101E+12,1,585
4010102454,4.0101E+12,2,145
4010102454,4.0101E+12,3,83
4010102454,4.0101E+12,4,549
4010102454,4.0101E+12,5,708
4010102454,4.0101E+12,6,945
4010102454,4.0101E+12,7,618
4010102454,4.0101E+12,8,726
